free_space_ratio,service_size_ratio,cached_in_L1,cached_in_L2,cached_in_L3,service_charm,service_request_frequency,es_request_frequency,es_cache_miss_rate,least_freq_index,is_ugent,action
0.9154671428571428,0.010788571428571429,False,False,True,11.112307580539465,1333.3333333333333,500.0,0.2,6,False,PRESERVE
0.72960546875,0.03558984375,False,True,False,1.88,0,769.2307692307693,0.1,0,False,PRESERVE
0.72960546875,0.03373828125,False,True,False,2.84,0,769.2307692307693,0.1,1,False,PRESERVE
0.72960546875,0.03307421875,False,True,False,3.47,0,769.2307692307693,0.1,2,False,PRESERVE
0.72960546875,0.045703125,False,True,False,2.6,0,769.2307692307693,0.1,3,False,PRESERVE
0.72960546875,0.0543125,False,True,False,2.63,0,769.2307692307693,0.1,4,False,PRESERVE
0.72960546875,0.02801953125,False,True,False,2.8,0.001,769.2307692307693,0.1,5,False,PRESERVE
0.72960546875,0.03995703125,False,True,False,4.63,1250.0,769.2307692307693,0.1,6,False,PRESERVE
0.7045859375,0.054125,False,True,False,2.5,0,0.001,1.0,0,False,PRESERVE
0.7045859375,0.056,False,True,False,3.22,0,0.001,1.0,1,False,PRESERVE
0.7045859375,0.0631640625,False,True,False,3.59159830869705,0,0.001,1.0,2,False,PRESERVE
0.7045859375,0.0660859375,False,True,False,2.76,0,0.001,1.0,3,False,PRESERVE
0.7045859375,0.0560390625,False,True,False,2.8,0.001,0.001,1.0,4,False,PRESERVE
0.6319765625,0.054125,False,True,False,2.5,0,0.001,1.0,0,False,PRESERVE
0.6319765625,0.056,False,True,False,3.22,0,0.001,1.0,1,False,PRESERVE
0.6319765625,0.0631640625,False,True,False,3.59159830869705,0,0.001,1.0,2,False,PRESERVE
0.6319765625,0.0660859375,False,True,False,2.76,0,0.001,1.0,3,False,PRESERVE
0.6319765625,0.072609375,False,True,False,2.82,0,0.001,1.0,4,False,PRESERVE
0.6319765625,0.0560390625,False,True,False,2.8,0.001,0.001,1.0,5,False,PRESERVE
0.55959375,0.054125,False,True,False,2.5,0,0.001,1.0,0,False,PRESERVE
0.55959375,0.056,False,True,False,3.22,0,0.001,1.0,1,False,PRESERVE
0.55959375,0.0631640625,False,True,False,3.59159830869705,0,0.001,1.0,2,False,PRESERVE
0.55959375,0.0660859375,False,True,False,2.76,0,0.001,1.0,3,False,PRESERVE
0.55959375,0.072609375,False,True,False,2.82,0,0.001,1.0,4,False,PRESERVE
0.55959375,0.0723828125,False,True,False,2.51,0,0.001,1.0,5,False,PRESERVE
0.55959375,0.0560390625,False,True,False,2.8,0.001,0.001,1.0,6,False,PRESERVE
0.3459375,0.1896875,False,True,False,2.66,0,243.90243902439025,0.2,0,False,PRESERVE
0.3459375,0.149265625,False,True,False,2.84,0.001,243.90243902439025,0.2,1,False,PRESERVE
