free_space_ratio,service_size_ratio,cached_in_L1,cached_in_L2,cached_in_L3,service_charm,service_request_frequency,es_request_frequency,es_cache_miss_rate,least_freq_index,is_ugent,action
0.4461953125,0.0771484375,False,True,False,2.98,0.0,0.001,1.0,4,False,PRESERVE
0.4461953125,0.0606953125,False,True,False,2.85,0.0,0.001,1.0,5,False,PRESERVE
0.4461953125,0.057875,False,True,False,2.6,0.001,0.001,1.0,6,False,PRESERVE
0.4461953125,0.0890546875,False,True,False,2.57,0.001,0.001,1.0,7,False,PRESERVE
0.417203125,0.0783046875,False,True,False,2.71,0.0,0.001,1.0,0,False,PRESERVE
0.417203125,0.065015625,False,True,False,2.35,0.0,0.001,1.0,1,False,PRESERVE
0.417203125,0.096703125,False,True,False,2.75,0.0,0.001,1.0,2,False,PRESERVE
0.417203125,0.0905390625,False,True,False,2.24,0.0,0.001,1.0,3,False,PRESERVE
0.417203125,0.08721875,False,True,False,2.88,0.0,0.001,1.0,4,False,PRESERVE
0.417203125,0.073921875,False,True,False,3.31,0.001,0.001,1.0,5,False,PRESERVE
0.417203125,0.09109375,False,True,False,2.63,0.001,0.001,1.0,6,False,PRESERVE
0.3384375,0.0783046875,False,True,False,2.71,0.0,0.001,1.0,0,False,PRESERVE
0.3384375,0.065015625,False,True,False,2.35,0.0,0.001,1.0,1,False,PRESERVE
0.3384375,0.096703125,False,True,False,2.75,0.0,0.001,1.0,2,False,PRESERVE
0.3384375,0.0905390625,False,True,False,2.24,0.0,0.001,1.0,3,False,PRESERVE
0.3384375,0.08721875,False,True,False,2.88,0.0,0.001,1.0,4,False,PRESERVE
0.3384375,0.078765625,False,True,False,2.32,0.0,0.001,1.0,5,False,PRESERVE
0.3384375,0.073921875,False,True,False,3.31,0.001,0.001,1.0,6,False,PRESERVE
0.3384375,0.09109375,False,True,False,2.63,0.001,0.001,1.0,7,False,PRESERVE
0.38790625,0.0525546875,False,True,False,2.35,0.0,0.001,1.0,0,False,PRESERVE
0.38790625,0.08,False,True,False,2.55,0.0,0.001,1.0,1,False,PRESERVE
0.38790625,0.066484375,False,True,False,3.27,0.0,0.001,1.0,2,False,PRESERVE
0.38790625,0.0699921875,False,True,False,2.29,0.0,0.001,1.0,3,False,PRESERVE
0.38790625,0.0771484375,False,True,False,2.98,0.0,0.001,1.0,4,False,PRESERVE
0.38790625,0.0606953125,False,True,False,2.85,0.0,0.001,1.0,5,False,PRESERVE
0.38790625,0.0582890625,False,True,False,2.57,0.0,0.001,1.0,6,False,PRESERVE
0.38790625,0.057875,False,True,False,2.6,0.001,0.001,1.0,7,False,PRESERVE
0.38790625,0.0890546875,False,True,False,2.57,0.001,0.001,1.0,8,False,PRESERVE
0.2591640625,0.0783046875,False,True,False,2.71,0.0,0.001,1.0,0,False,PRESERVE
0.2591640625,0.065015625,False,True,False,2.35,0.0,0.001,1.0,1,False,PRESERVE
0.2591640625,0.096703125,False,True,False,2.75,0.0,0.001,1.0,2,False,PRESERVE
0.2591640625,0.0905390625,False,True,False,2.24,0.0,0.001,1.0,3,False,PRESERVE
0.2591640625,0.08721875,False,True,False,2.88,0.0,0.001,1.0,4,False,PRESERVE
0.2591640625,0.078765625,False,True,False,2.32,0.0,0.001,1.0,5,False,PRESERVE
0.2591640625,0.073921875,False,True,False,3.31,0.001,0.001,1.0,6,False,PRESERVE
0.2591640625,0.09109375,False,True,False,2.63,0.001,0.001,1.0,7,False,PRESERVE
0.2591640625,0.0792734375,False,True,False,2.76,0.001,0.001,1.0,8,False,PRESERVE
0.3340859375,0.0525546875,False,True,False,2.35,0.0,0.001,1.0,0,False,PRESERVE
0.3340859375,0.08,False,True,False,2.55,0.0,0.001,1.0,1,False,PRESERVE
0.3340859375,0.066484375,False,True,False,3.27,0.0,0.001,1.0,2,False,PRESERVE
0.3340859375,0.0699921875,False,True,False,2.29,0.0,0.001,1.0,3,False,PRESERVE
0.3340859375,0.0771484375,False,True,False,2.98,0.0,0.001,1.0,4,False,PRESERVE
0.3340859375,0.0606953125,False,True,False,2.85,0.0,0.001,1.0,5,False,PRESERVE
0.3340859375,0.0582890625,False,True,False,2.57,0.0,0.001,1.0,6,False,PRESERVE
0.3340859375,0.0538203125,False,True,False,2.43,0.0,0.001,1.0,7,False,PRESERVE
0.3340859375,0.057875,False,True,False,2.6,0.001,0.001,1.0,8,False,PRESERVE
0.3340859375,0.0890546875,False,True,False,2.57,0.001,0.001,1.0,9,False,PRESERVE
0.2429921875,0.0525546875,False,True,False,2.35,0.0,0.001,1.0,0,False,PRESERVE
0.2429921875,0.08,False,True,False,2.55,0.0,0.001,1.0,1,False,PRESERVE
0.2429921875,0.066484375,False,True,False,3.27,0.0,0.001,1.0,2,False,PRESERVE
0.2429921875,0.0699921875,False,True,False,2.29,0.0,0.001,1.0,3,False,PRESERVE
0.2429921875,0.0771484375,False,True,False,2.98,0.0,0.001,1.0,4,False,PRESERVE
0.2429921875,0.0606953125,False,True,False,2.85,0.0,0.001,1.0,5,False,PRESERVE
0.2429921875,0.0582890625,False,True,False,2.57,0.0,0.001,1.0,6,False,PRESERVE
0.2429921875,0.0538203125,False,True,False,2.43,0.0,0.001,1.0,7,False,PRESERVE
0.2429921875,0.057875,False,True,False,2.6,0.001,0.001,1.0,8,False,PRESERVE
0.2429921875,0.0890546875,False,True,False,2.57,0.001,0.001,1.0,9,False,PRESERVE
0.2429921875,0.09109375,False,True,False,2.63,0.001,0.001,1.0,10,False,PRESERVE
0.1346953125,0.0525546875,False,True,False,2.35,0.0,0.001,1.0,0,False,PRESERVE
0.1346953125,0.08,False,True,False,2.55,0.0,0.001,1.0,1,False,PRESERVE
0.1346953125,0.066484375,False,True,False,3.27,0.0,0.001,1.0,2,False,PRESERVE
0.1346953125,0.0699921875,False,True,False,2.29,0.0,0.001,1.0,3,False,PRESERVE
0.1346953125,0.0771484375,False,True,False,2.98,0.0,0.001,1.0,4,False,PRESERVE
0.1346953125,0.0606953125,False,True,False,2.85,0.0,0.001,1.0,5,False,PRESERVE
0.1346953125,0.0582890625,False,True,False,2.57,0.0,0.001,1.0,6,False,PRESERVE
0.1346953125,0.0538203125,False,True,False,2.43,0.0,0.001,1.0,7,False,PRESERVE
0.1346953125,0.108296875,False,True,False,2.84,0.0,0.001,1.0,8,False,PRESERVE
0.1346953125,0.057875,False,True,False,2.6,0.001,0.001,1.0,9,False,PRESERVE
0.1346953125,0.0890546875,False,True,False,2.57,0.001,0.001,1.0,10,False,PRESERVE
0.1346953125,0.09109375,False,True,False,2.63,0.001,0.001,1.0,11,False,PRESERVE
0.989087,0.010913,False,False,True,2.51,0.0,0.001,1.0,0,False,PRESERVE
0.97752,0.010913,False,False,True,2.51,0.0,0.001,1.0,0,False,PRESERVE
0.97752,0.011567,False,False,True,2.28,0.0,0.001,1.0,1,False,PRESERVE
0.653328125,0.063046875,False,True,False,2.62,0.0,625.0,1.0,0,False,PRESERVE
0.653328125,0.1405625,False,True,False,2.23,0.0,625.0,1.0,1,False,PRESERVE
0.653328125,0.1430625,False,True,False,2.82,0.0,625.0,1.0,2,False,PRESERVE
0.8204375,0.0648046875,False,True,False,3.27,0.0,461.5384615384616,1.0,0,False,PRESERVE
0.8204375,0.1147578125,False,True,False,2.38,0.0,461.5384615384616,1.0,1,False,PRESERVE
0.753953125,0.0648046875,False,True,False,3.27,0.0,461.5384615384616,1.0,0,False,PRESERVE
0.753953125,0.1147578125,False,True,False,2.38,0.0,461.5384615384616,1.0,1,False,PRESERVE
0.753953125,0.066484375,False,True,False,3.27,642.8571428571429,461.5384615384616,1.0,2,False,PRESERVE
0.964078,0.010913,False,False,True,2.51,0.0,1250.0,0.1,0,False,PRESERVE
0.964078,0.011567,False,False,True,2.28,0.0,1250.0,0.1,1,False,PRESERVE
0.964078,0.013442,False,False,True,2.46,0.0,1250.0,0.1,2,False,PRESERVE
0.86448828125,0.05065625,False,True,False,2.64,0.0,454.5454545454545,1.0,0,False,PRESERVE
0.86448828125,0.0306875,False,True,False,2.28,0.0,454.5454545454545,1.0,1,False,PRESERVE
0.86448828125,0.05416796875,False,True,False,3.24,0.0,454.5454545454545,1.0,2,False,PRESERVE
0.82752734375,0.05065625,False,True,False,2.64,0.0,416.6666666666667,0.9,0,False,PRESERVE
0.82752734375,0.0306875,False,True,False,2.28,0.0,416.6666666666667,0.9,1,False,PRESERVE
0.82752734375,0.05416796875,False,True,False,3.24,0.0,416.6666666666667,0.9,2,False,PRESERVE
0.82752734375,0.0369609375,False,True,False,3.31,291.6666666666667,416.6666666666667,0.9,3,False,PRESERVE
0.2591640625,0.0783046875,False,True,False,2.71,0.0,454.5454545454545,0.8,0,False,PRESERVE
0.2591640625,0.065015625,False,True,False,2.35,0.0,454.5454545454545,0.8,1,False,PRESERVE
0.2591640625,0.096703125,False,True,False,2.75,0.0,454.5454545454545,0.8,2,False,PRESERVE
0.2591640625,0.0905390625,False,True,False,2.24,0.0,454.5454545454545,0.8,3,False,PRESERVE
0.2591640625,0.08721875,False,True,False,2.88,0.0,454.5454545454545,0.8,4,False,PRESERVE
0.2591640625,0.078765625,False,True,False,2.32,0.0,454.5454545454545,0.8,5,False,PRESERVE
0.2591640625,0.09109375,False,True,False,2.63,0.001,454.5454545454545,0.8,6,False,PRESERVE
0.2591640625,0.0792734375,False,True,False,2.76,0.001,454.5454545454545,0.8,7,False,PRESERVE
0.2591640625,0.073921875,False,True,False,3.31,291.6666666666667,454.5454545454545,0.8,8,False,PRESERVE
0.7927890625,0.05065625,False,True,False,2.64,0.0,312.5,0.8,0,False,PRESERVE
0.7927890625,0.0306875,False,True,False,2.28,0.0,312.5,0.8,1,False,PRESERVE
0.7927890625,0.05416796875,False,True,False,3.24,0.0,312.5,0.8,2,False,PRESERVE
0.7927890625,0.03473828125,False,True,False,3.32,0.0,312.5,0.8,3,False,PRESERVE
0.7927890625,0.0369609375,False,True,False,3.31,714.2857142857143,312.5,0.8,4,False,PRESERVE
0.753953125,0.0648046875,False,True,False,3.27,0.0,344.82758620689657,0.7,0,False,PRESERVE
0.753953125,0.1147578125,False,True,False,2.38,0.0,344.82758620689657,0.7,1,False,PRESERVE
