es_load,free_storage_size_ratio_L1,free_storage_size_ratio_L2,free_storage_size_ratio_L3,can_L1_fit,can_L2_fit,can_L3_fit,service_size,estimated_fetch_time,is_popular,charm,service_request_frequency,nearby_servers_count,cached_in_nearby_servers,es_request_frequency,action
0.0106951871657754,0.04775,0.23415625,1.0,False,False,True,9.383,0.3260118137320094,False,9.078469895939737,5000.0,0,False,61.855670103092784,L3
0.07291666666666667,0.61775,0.41198046875,1.0,False,True,True,8.879,0.0730456567662017,False,8.996962002969095,0,2,False,588.2352941176471,L2
0.078125,0.61775,0.377296875,1.0,False,True,True,15.427,0.039238622371943,False,9.68343233938756,0,2,False,769.2307692307693,L2
0.05844155844155844,0.0106875,0.647109375,1.0,False,True,True,15.427,0.040133812002645375,False,9.68343233938756,5000.0,0,False,384.61538461538464,L2
0.05844155844155844,0.0106875,0.58684765625,1.0,False,True,True,15.427,0.040133812002645375,False,9.68343233938756,5000.0,0,False,384.61538461538464,L2
0.018867924528301886,0.0085,0.319203125,1.0,False,True,True,15.427,0.13467282767212313,False,9.68343233938756,3333.3333333333335,1,False,40.48582995951417,L2
0.05194805194805195,0.0106875,0.58684765625,1.0,False,True,True,15.427,0.045150538502976054,False,9.68343233938756,3333.3333333333335,0,False,384.61538461538464,L2
0.018867924528301886,0.0085,0.07815625,1.0,False,False,True,15.427,0.13467282767212313,False,9.68343233938756,3333.3333333333335,1,False,40.48582995951417,L3
0.041666666666666664,0.491,0.6036484375,1.0,False,True,True,11.366,0.13497210430173573,False,10.488439828785074,0,2,False,212.7659574468085,L2
0.045454545454545456,0.0106875,0.58684765625,1.0,False,True,True,15.427,0.051600615431972634,False,9.68343233938756,3333.3333333333335,0,False,384.61538461538464,L2
0.08695652173913043,0.2355,0.3765,1.0,False,True,True,15.427,0.023430852001185436,False,9.68343233938756,2500.0,1,True,769.2307692307693,L2
0.09239130434782608,0.2355,0.31623828125,1.0,False,True,True,15.427,0.022052566589350998,False,9.68343233938756,2000.0,1,True,714.2857142857143,L2
0.08152173913043478,0.2355,0.31623828125,1.0,False,True,True,15.427,0.024992908801264466,False,9.68343233938756,2000.0,1,True,769.2307692307693,L2
0.08854166666666667,0.61775,0.31703515625,1.0,False,True,True,11.366,0.04699264788678032,False,10.488439828785074,5000.0,2,True,1000.0,L2
0.05844155844155844,0.0106875,0.58684765625,1.0,False,True,True,11.366,0.05447336950244679,False,10.488439828785074,5000.0,0,False,370.3703703703703,L2
0.08695652173913043,0.2355,0.31623828125,1.0,False,True,True,11.366,0.031802547406500764,False,10.488439828785074,5000.0,1,False,833.3333333333334,L2
0.07608695652173914,0.2355,0.27183984375,1.0,False,True,True,11.366,0.036345768464572305,False,10.488439828785074,5000.0,1,False,833.3333333333334,L2
0.08152173913043478,0.2355,0.27183984375,1.0,False,True,True,11.366,0.03392271723360082,False,10.488439828785074,3333.3333333333335,1,False,1111.111111111111,L2
0.08333333333333333,0.61775,0.27263671875,1.0,False,True,True,11.366,0.0499296883797041,False,10.488439828785074,3333.3333333333335,2,True,1000.0,L2
0.08152173913043478,0.2355,0.27183984375,1.0,False,True,True,11.366,0.03392271723360082,False,10.488439828785074,3333.3333333333335,1,False,1111.111111111111,L2
0.01818181818181818,0.0129375,0.274,0.963404,False,False,True,11.366,0.07124768713120629,False,10.488439828785074,3333.3333333333335,2,True,109.89010989010988,L3
0.08695652173913043,0.2355,0.27183984375,1.0,False,True,True,11.366,0.031802547406500764,False,10.488439828785074,2500.0,1,False,1428.5714285714287,L2
0.08333333333333333,0.61775,0.27263671875,1.0,False,True,True,11.366,0.0499296883797041,False,10.488439828785074,2500.0,2,True,714.2857142857143,L2
0.0106951871657754,0.04775,0.23415625,0.9687233333333334,False,False,True,11.366,0.26913327892375893,False,10.488439828785074,2500.0,0,False,62.893081761006286,L3
0.08695652173913043,0.2355,0.27183984375,1.0,False,True,True,11.366,0.031802547406500764,False,10.488439828785074,2500.0,1,False,1428.5714285714287,L2
0.07291666666666667,0.61775,0.27263671875,1.0,False,True,True,7.148,0.09073480504016576,False,10.847513979017492,0,2,False,476.19047619047615,L2
0.03333333333333333,0.491,0.5148515625,1.0,True,True,True,7.148,0.26827310742402216,False,10.847513979017492,291.6666666666667,2,True,161.29032258064515,L1
0.05194805194805195,0.0106875,0.54244921875,1.0,False,True,True,7.148,0.09744506959784717,False,10.847513979017492,320.0,0,False,357.14285714285717,L2
0.08152173913043478,0.2355,0.27183984375,1.0,False,True,True,7.148,0.05394034752058015,False,10.847513979017492,2500.0,1,False,714.2857142857143,L2
0.012578616352201259,0.0085,0.07815625,1.0,False,False,True,7.148,0.4359816128632856,False,10.847513979017492,5000.0,1,True,20.61855670103093,L3
0.09782608695652174,0.2355,0.24391796875,1.0,False,True,True,7.148,0.04495028960048345,False,10.847513979017492,5000.0,1,True,1111.111111111111,L2
0.09239130434782608,0.2355,0.24391796875,1.0,False,True,True,7.148,0.04759442428286483,False,10.847513979017492,5000.0,1,True,1111.111111111111,L2
0.0106951871657754,0.04775,0.23415625,0.9308366666666666,False,True,True,7.148,0.4279475165427314,False,10.847513979017492,2500.0,0,False,53.191489361702125,L2
0.01818181818181818,0.0129375,0.274,0.952038,False,True,True,7.148,0.11329060043834509,False,10.847513979017492,2000.0,2,True,90.9090909090909,L2
0.05844155844155844,0.0106875,0.51452734375,1.0,False,True,True,9.066,0.06829299776801348,False,11.481506612607907,3333.3333333333335,0,False,555.5555555555555,L2
0.05194805194805195,0.0106875,0.47911328125,1.0,False,True,True,9.066,0.07682962248901518,False,11.481506612607907,3333.3333333333335,0,False,555.5555555555555,L2
0.07065217391304347,0.2355,0.24391796875,1.0,False,True,True,9.066,0.04907162908887478,False,11.481506612607907,3333.3333333333335,1,False,1000.0,L2
0.06770833333333333,0.61775,0.24471484375,1.0,False,True,True,9.066,0.07704197771877572,False,11.481506612607907,3333.3333333333335,2,False,833.3333333333334,L2
0.05194805194805195,0.0106875,0.47911328125,1.0,False,True,True,9.066,0.07682962248901518,False,11.481506612607907,5000.0,0,False,476.19047619047615,L2
0.08152173913043478,0.2355,0.20850390625,1.0,False,True,True,9.066,0.04252874521035814,False,11.481506612607907,5000.0,1,False,1111.111111111111,L2
0.030303030303030304,0.0129375,0.050625,0.952038,False,False,True,9.066,0.05359372679902652,False,11.481506612607907,5000.0,2,True,243.90243902439025,L3
0.0106951871657754,0.04775,0.01078125,0.9308366666666666,False,False,True,9.066,0.3374110796655023,False,11.481506612607907,5000.0,0,False,73.52941176470588,L3
0.024242424242424242,0.0129375,0.050625,0.942972,False,False,True,9.066,0.06699215849878315,False,11.481506612607907,5000.0,2,True,243.90243902439025,L3
0.07608695652173914,0.2355,0.20850390625,1.0,False,True,True,9.066,0.04556651272538372,False,11.481506612607907,3333.3333333333335,1,False,1428.5714285714287,L2
0.030303030303030304,0.0129375,0.050625,0.942972,False,False,True,9.066,0.05359372679902652,False,11.481506612607907,5000.0,2,True,250.0,L3
